Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634634000.0 118.0 94 118 281 NA NA NA 244 242 672 NA NA NA 2679 446 1801 NA NA NA 1953 888 2706 NA NA NA
1634634000.0 119.0 87 119 272 NA NA NA 241 234 709 NA NA NA 1380 398 1664 NA NA NA 1846 1377 2443 NA NA NA
1634634000.0 120.0 64 119 270 NA NA NA 193 234 713 NA NA NA 517 370 1557 NA NA NA 1294 1594 2422 NA NA NA
1634634000.0 12034.0 NA 297 532 0 NA NA NA 489 955 0 NA NA NA 2107 2738 925 NA NA NA 2852 4029 1212 NA NA
1634634000.0 121.0 90 121 284 NA NA NA 247 249 674 NA NA NA 2755 467 1880 NA NA NA 1583 1023 2865 NA NA NA
1634634000.0 122.0 71 111 273 NA NA NA 195 223 716 NA NA NA 620 278 1523 NA NA NA 2379 1418 2807 NA NA NA
1634634000.0 125.0 90 121 272 NA NA NA 244 241 690 NA NA NA 1798 417 1656 NA NA NA 1884 1136 3456 NA NA NA
1634634000.0 126.0 66 113 269 NA NA NA 203 231 705 NA NA NA 1052 383 1586 NA NA NA 1496 2178 2838 NA NA NA
1634634000.0 127.0 64 113 269 NA NA NA 184 227 686 NA NA NA 765 377 1601 NA NA NA 1493 1140 2441 NA NA NA
1634634000.0 128.0 63 117 268 NA NA NA 183 230 730 NA NA NA 501 376 1565 NA NA NA 1403 1224 2637 NA NA NA
1634634000.0 12834.0 NA 312 535 0 112 NA NA 519 997 0 246 NA NA 2420 3318 948 1032 NA NA 5003 4828 1511 1570 NA
1634634000.0 129.0 65 111 264 NA NA NA 183 227 692 NA NA NA 508 379 1559 NA NA NA 1410 1878 3669 NA NA NA
1634634000.0 130.0 65 116 262 NA NA NA 182 235 689 NA NA NA 547 374 1569 NA NA NA 1827 741 3148 NA NA NA
1634634000.0 1301.0 81 154 207 NA NA NA 209 362 673 NA NA NA 1323 1271 1135 NA NA NA 2021 985 1475 NA NA NA
1634634000.0 1302.0 93 168 217 NA NA NA 240 379 665 NA NA NA 2578 1318 1307 NA NA NA 2204 1225 1748 NA NA NA
1634634000.0 1303.0 87 162 221 NA NA NA 217 386 588 NA NA NA 4440 1217 1408 NA NA NA 2597 630 1734 NA NA NA
1634634000.0 131.0 65 116 269 NA NA NA 182 232 740 NA NA NA 817 380 1620 NA NA NA 1413 817 2323 NA NA NA
1634634000.0 1311.0 NA 158 334 0 72 NA NA 376 704 0 165 NA NA 1289 1415 504 311 NA NA 1587 2700 1066 1490 NA
1634634000.0 1317.0 NA 153 325 0 168 NA NA 360 694 0 353 NA NA 1238 1635 428 852 NA NA 2361 3463 781 1343 NA
1634634000.0 1318.0 NA 155 320 0 145 NA NA 382 753 0 286 NA NA 1225 1634 429 798 NA NA 1272 2551 855 1156 NA
1634634000.0 132.0 78 124 280 NA NA NA 231 240 659 NA NA NA 2071 444 1741 NA NA NA 2233 1149 3209 NA NA NA
1634634000.0 1320.0 NA 148 323 0 149 NA NA 381 735 0 310 NA NA 1272 1609 430 785 NA NA 1098 2616 637 1694 NA
1634634000.0 1321.0 NA 154 324 0 164 NA NA 375 776 0 348 NA NA 1293 1658 438 833 NA NA 1236 3714 1653 2819 NA
1634634000.0 1322.0 NA 159 322 0 168 NA NA 365 684 0 348 NA NA 1283 1641 438 784 NA NA 1054 2718 868 990 NA
1634634000.0 1325.0 NA 165 332 0 67 173 NA 380 761 0 169 351 NA 1289 1833 454 325 859 NA 1751 4636 856 693 1414
1634634000.0 1325.6 NA 200 NA NA NA NA NA 459 NA NA NA NA NA 3647 NA NA NA NA NA 3131 NA NA NA NA
1634634000.0 1325.61 NA 191 NA NA NA NA NA 443 NA NA NA NA NA 3301 NA NA NA NA NA 2924 NA NA NA NA
1634634000.0 1325.8 NA 202 0 NA NA NA NA 448 0 NA NA NA NA 3837 180 NA NA NA NA 3510 462 NA NA NA
1634634000.0 1325.9 NA 187 335 0 67 NA NA 409 696 0 176 NA NA 1415 1810 460 315 NA NA 1094 2814 1566 503 NA
1634634000.0 1325.91 NA 199 339 0 67 NA NA 422 717 0 168 NA NA 1413 1792 461 323 NA NA 1089 2797 1056 712 NA
1634634000.0 1329.0 NA 159 328 0 171 NA NA 376 766 0 349 NA NA 1307 1689 458 832 NA NA 869 2890 1814 1194 NA
1634634000.0 133.0 91 123 286 NA NA NA 244 242 710 NA NA NA 2801 439 1868 NA NA NA 2274 1539 2329 NA NA NA
1634634000.0 1330.0 NA 164 364 0 172 NA NA 380 710 0 348 NA NA 1321 1752 470 833 NA NA 848 3164 1884 1207 NA
1634634000.0 1331.0 NA 152 328 0 170 NA NA 376 713 0 350 NA NA 1286 1695 449 832 NA NA 1296 2836 835 1130 NA
1634634000.0 1338.0 NA 166 335 0 170 NA NA 382 768 0 345 NA NA 1336 1811 461 849 NA NA 989 2859 1795 2592 NA
1634634000.0 134.0 NA 285 47 0 NA NA NA 719 134 0 NA NA NA 3221 195 87 NA NA NA 4185 514 513 NA NA
1634634000.0 1356.0 89 154 329 0 131 NA 225 371 742 0 346 NA 1832 1298 1763 450 656 NA 1659 1760 4239 787 1605 NA
1634634000.0 136.735 NA 105 287 0 NA NA NA 222 690 0 NA NA NA 621 2331 328 NA NA NA 1129 3326 438 NA NA
1634634000.0 136.785 NA 124 503 0 NA NA NA 242 1097 0 NA NA NA 659 16616 480 NA NA NA 716 6735 539 NA NA
1634634000.0 136.786 NA 127 499 0 NA NA NA 238 1034 0 NA NA NA 538 16125 506 NA NA NA 782 6714 993 NA NA
1634634000.0 136.818 NA 136 493 0 NA NA NA 237 1034 0 NA NA NA 684 16740 496 NA NA NA 835 7419 622 NA NA
1634634000.0 136.822 NA 132 495 0 NA NA NA 245 1065 0 NA NA NA 575 16423 510 NA NA NA 822 7005 1130 NA NA
1634634000.0 136.827 NA 130 416 0 NA NA NA 248 922 0 NA NA NA 559 3005 459 NA NA NA 862 3921 2148 NA NA
1634634000.0 136.863 NA 125 494 0 NA NA NA 250 1064 0 NA NA NA 661 17859 506 NA NA NA 1348 7838 617 NA NA
1634634000.0 136.87 NA 124 416 0 NA NA NA 246 931 0 NA NA NA 643 3206 455 NA NA NA 1465 3407 1226 NA NA
1634634000.0 136.875 NA 133 483 0 NA NA NA 245 1029 0 NA NA NA 693 16136 525 NA NA NA 878 7243 1336 NA NA
1634634000.0 136.887 NA 121 482 0 NA NA NA 241 1033 0 NA NA NA 660 15354 509 NA NA NA 802 7455 905 NA NA
1634634000.0 136.898 NA 125 509 0 NA NA NA 247 969 0 NA NA NA 626 19821 507 NA NA NA 1708 9242 764 NA NA
1634634000.0 1361.17 78 232 449 0 171 NA 208 430 994 0 353 NA 7051 2745 2040 672 807 NA 6105 1570 3219 1464 1088 NA
1634634000.0 1361.18 77 225 441 0 176 NA 209 413 919 0 357 NA 6817 2589 2065 658 815 NA 5562 1615 3168 978 1090 NA
1634634000.0 1361.181 80 224 446 0 177 NA 212 411 983 0 357 NA 6854 2599 2057 653 840 NA 5394 1880 3158 954 1124 NA
1634634000.0 1362.17 74 232 455 0 174 NA 208 423 968 0 345 NA 8991 2713 2056 670 841 NA 7636 1305 3171 1442 1199 NA
1634634000.0 1362.18 76 220 446 0 177 NA 207 429 946 0 353 NA 8728 2576 2053 664 846 NA 6494 1163 3099 1296 1552 NA
1634634000.0 1363.17 75 232 456 0 172 NA 211 426 920 0 348 NA 8954 2720 2070 663 860 NA 7506 1535 3302 1417 1780 NA
1634634000.0 1363.18 75 220 447 0 178 NA 209 407 980 0 348 NA 8616 2574 2058 651 858 NA 7287 2550 2841 1064 1108 NA
1634634000.0 1370.0 32 85 161 330 0 172 85 230 375 726 0 346 59 2318 1265 1777 454 861 185 1768 1235 3451 768 1488
1634634000.0 140.0 80 128 183 0 NA NA 213 252 375 0 NA NA 2143 333 813 274 NA NA 2780 2121 2087 897 NA NA
1634634000.0 144.6 NA 276 NA NA NA NA NA 680 NA NA NA NA NA 2608 NA NA NA NA NA 3823 NA NA NA NA
