Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1633816800.0 1102.0 NA 124 295 167 90 NA NA NA 263 443 265 185 NA NA NA 2462 4392 1987 452 NA NA NA 2718 3605 2068 375 NA NA
1633816800.0 11024.0 NA 474 702 0 151 NA NA NA 634 880 0 272 NA NA NA 6308 6049 825 861 NA NA NA 5683 7848 1129 1233 NA NA
1633816800.0 11024.15 NA 487 720 0 152 NA NA NA 642 893 0 278 NA NA NA 6298 5975 840 891 NA NA NA 6431 7351 1282 1335 NA NA
1633816800.0 11024.2 NA 472 707 0 150 NA NA NA 628 888 0 275 NA NA NA 6309 6104 750 869 NA NA NA 6334 6640 1015 1262 NA NA
1633816800.0 11024.3 NA 497 735 0 151 NA NA NA 644 923 0 276 NA NA NA 6469 6123 752 853 NA NA NA 6406 6764 1020 1444 NA NA
1633816800.0 11024.6 NA 476 692 0 150 NA NA NA 631 870 0 279 NA NA NA 6379 6175 822 860 NA NA NA 6285 6477 1906 1191 NA NA
1633816800.0 11025.0 NA 473 693 0 149 NA NA NA 628 869 0 276 NA NA NA 6215 5808 820 771 NA NA NA 5781 7263 1691 992 NA NA
1633816800.0 111.0 71 105 271 NA NA NA NA 183 202 406 NA NA NA NA 1333 440 1742 NA NA NA NA 1458 1255 2452 NA NA NA NA
1633816800.0 112.0 71 104 271 NA NA NA NA 179 219 396 NA NA NA NA 1552 517 1762 NA NA NA NA 2033 1018 2366 NA NA NA NA
1633816800.0 11224.0 NA 169 399 0 NA NA NA NA 305 533 0 NA NA NA NA 1184 2394 826 NA NA NA NA 2544 3775 2085 NA NA NA
1633816800.0 11224.6 NA 169 397 0 NA NA NA NA 306 536 0 NA NA NA NA 1165 2406 816 NA NA NA NA 1283 4004 1671 NA NA NA
1633816800.0 113.0 76 105 279 NA NA NA NA 186 201 399 NA NA NA NA 1689 509 1758 NA NA NA NA 2258 688 2638 NA NA NA NA
1633816800.0 114.0 83 101 276 NA NA NA NA 188 199 403 NA NA NA NA 1654 512 1775 NA NA NA NA 2008 1030 2843 NA NA NA NA
1633816800.0 115.0 65 112 276 NA NA NA NA 174 206 403 NA NA NA NA 1818 499 1827 NA NA NA NA 1193 536 3372 NA NA NA NA
1633816800.0 116.0 73 107 280 NA NA NA NA 182 204 422 NA NA NA NA 2292 535 1871 NA NA NA NA 1622 1497 3962 NA NA NA NA
1633816800.0 11634.0 NA 259 451 0 89 NA NA NA 440 586 0 166 NA NA NA 2406 2839 1014 690 NA NA NA 3561 4227 1408 1365 NA NA
1633816800.0 11634.1 NA 258 202 0 NA NA NA NA 434 285 0 NA NA NA NA 2388 1111 416 NA NA NA NA 3578 1499 535 NA NA NA
1633816800.0 11634.5 NA 263 103 0 NA NA NA NA 434 183 0 NA NA NA NA 2434 737 148 NA NA NA NA 3725 1261 276 NA NA NA
1633816800.0 11634.501 NA 263 93 0 NA NA NA NA 430 173 0 NA NA NA NA 2388 774 158 NA NA NA NA 3417 1428 600 NA NA NA
1633816800.0 11634.502 NA 264 96 0 NA NA NA NA 437 172 0 NA NA NA NA 2395 781 152 NA NA NA NA 2909 1838 404 NA NA NA
1633816800.0 11634.511 NA 263 91 0 NA NA NA NA 438 167 0 NA NA NA NA 2411 685 167 NA NA NA NA 3306 1329 359 NA NA NA
1633816800.0 11634.512 NA 265 89 0 NA NA NA NA 437 168 0 NA NA NA NA 2385 710 168 NA NA NA NA 2814 2172 368 NA NA NA
1633816800.0 11634.521 NA 259 83 0 NA NA NA NA 436 160 0 NA NA NA NA 2436 676 173 NA NA NA NA 4518 840 297 NA NA NA
1633816800.0 11634.522 NA 262 86 0 NA NA NA NA 435 165 0 NA NA NA NA 2417 664 162 NA NA NA NA 3790 1261 243 NA NA NA
1633816800.0 11634.7 NA 258 454 0 NA NA NA NA 430 596 0 NA NA NA NA 2403 2836 1014 NA NA NA NA 2987 3671 1230 NA NA NA
1633816800.0 11640.0 NA 248 430 0 77 NA NA NA 419 564 0 147 NA NA NA 2306 2470 981 703 NA NA NA 4137 4533 1568 1735 NA NA
1633816800.0 11646.0 NA 252 444 0 81 NA NA NA 425 570 0 154 NA NA NA 2433 2746 998 659 NA NA NA 3577 4510 1923 1707 NA NA
1633816800.0 11650.0 NA 259 439 0 91 NA NA NA 432 575 0 162 NA NA NA 2400 2727 1000 831 NA NA NA 3798 4083 1512 2007 NA NA
1633816800.0 11650.501 NA 256 90 0 NA NA NA NA 426 166 0 NA NA NA NA 2361 753 160 NA NA NA NA 3580 1435 961 NA NA NA
1633816800.0 11650.502 NA 260 91 0 NA NA NA NA 428 172 0 NA NA NA NA 2366 730 156 NA NA NA NA 3263 2527 581 NA NA NA
1633816800.0 117.0 74 102 280 NA NA NA NA 187 202 417 NA NA NA NA 2234 522 1863 NA NA NA NA 1490 616 2906 NA NA NA NA
1633816800.0 118.0 79 108 286 NA NA NA NA 188 208 426 NA NA NA NA 2561 544 1925 NA NA NA NA 1866 820 3717 NA NA NA NA
1633816800.0 11834.0 NA 657 946 0 153 NA NA NA 847 1129 0 286 NA NA NA 8205 10544 1057 884 NA NA NA 6719 10607 2340 1275 NA NA
1633816800.0 11834.99 NA 517 624 655 0 153 NA NA 647 817 801 0 283 NA NA 6085 4878 8313 1050 918 NA NA 4682 6283 9171 2003 1343 NA
1633816800.0 11846.0 NA 645 899 0 154 NA NA NA 833 1074 0 279 NA NA NA 7912 9759 1054 946 NA NA NA 6655 10055 2680 1301 NA NA
1633816800.0 119.0 68 100 273 NA NA NA NA 174 194 396 NA NA NA NA 1213 495 1759 NA NA NA NA 1806 1030 3635 NA NA NA NA
1633816800.0 12.0 NA 123 292 0 NA NA NA NA 258 439 0 NA NA NA NA 2002 3683 570 NA NA NA NA 1849 4986 648 NA NA NA
1633816800.0 120.0 56 108 269 NA NA NA NA 156 200 398 NA NA NA NA 515 457 1706 NA NA NA NA 1246 1101 3368 NA NA NA NA
1633816800.0 12024.0 NA 273 453 0 NA NA NA NA 440 592 0 NA NA NA NA 2556 2898 1017 NA NA NA NA 4387 3807 1504 NA NA NA
1633816800.0 121.0 75 106 282 NA NA NA NA 182 206 422 NA NA NA NA 2525 539 1898 NA NA NA NA 1853 1034 4016 NA NA NA NA
1633816800.0 122.0 36 0 0 NA NA NA NA 122 0 0 NA NA NA NA 424 240 1491 NA NA NA NA 827 711 2347 NA NA NA NA
1633816800.0 123.1 377 NA NA NA NA NA NA 509 NA NA NA NA NA NA 1273 NA NA NA NA NA NA 1965 NA NA NA NA NA NA
1633816800.0 123.2 378 NA NA NA NA NA NA 507 NA NA NA NA NA NA 1383 NA NA NA NA NA NA 1420 NA NA NA NA NA NA
1633816800.0 123.3 331 NA NA NA NA NA NA 434 NA NA NA NA NA NA 1103 NA NA NA NA NA NA 1701 NA NA NA NA NA NA
1633816800.0 124.1 359 NA NA NA NA NA NA 477 NA NA NA NA NA NA 1113 NA NA NA NA NA NA 1549 NA NA NA NA NA NA
1633816800.0 124.2 361 NA NA NA NA NA NA 496 NA NA NA NA NA NA 1190 NA NA NA NA NA NA 1869 NA NA NA NA NA NA
1633816800.0 124.4 365 NA NA NA NA NA NA 486 NA NA NA NA NA NA 1140 NA NA NA NA NA NA 1367 NA NA NA NA NA NA
1633816800.0 124.5 361 NA NA NA NA NA NA 486 NA NA NA NA NA NA 1127 NA NA NA NA NA NA 1409 NA NA NA NA NA NA
1633816800.0 124.6 349 NA NA NA NA NA NA 452 NA NA NA NA NA NA 1117 NA NA NA NA NA NA 1596 NA NA NA NA NA NA
1633816800.0 12434.0 NA 267 449 0 90 NA NA NA 449 601 0 162 NA NA NA 2510 2881 1006 880 NA NA NA 4404 4477 1361 1867 NA NA
1633816800.0 125.0 78 102 276 NA NA NA NA 187 204 404 NA NA NA NA 1764 510 1780 NA NA NA NA 1889 908 3406 NA NA NA NA
1633816800.0 126.0 57 99 270 NA NA NA NA 154 192 396 NA NA NA NA 1016 464 1708 NA NA NA NA 2067 956 2397 NA NA NA NA
1633816800.0 12634.0 NA 470 693 0 154 NA NA NA 648 876 0 279 NA NA NA 5406 5548 1047 942 NA NA NA 8193 8927 1981 1480 NA NA
1633816800.0 12634.99 NA 359 522 551 0 154 NA NA 477 711 695 0 285 NA NA 3775 4100 5417 1044 962 NA NA 4912 6199 5990 1365 1432 NA
1633816800.0 127.0 53 97 268 NA NA NA NA 143 191 396 NA NA NA NA 748 472 1681 NA NA NA NA 1670 991 3199 NA NA NA NA
1633816800.0 128.0 56 100 265 NA NA NA NA 143 200 395 NA NA NA NA 500 469 1678 NA NA NA NA 2282 981 3878 NA NA NA NA
1633816800.0 12834.0 NA 270 460 0 94 NA NA NA 446 597 0 163 NA NA NA 2527 2892 1017 831 NA NA NA 4885 4752 1342 952 NA NA
1633816800.0 129.0 56 98 260 NA NA NA NA 144 194 394 NA NA NA NA 501 467 1668 NA NA NA NA 1503 1107 2870 NA NA NA NA
1633816800.0 13.0 NA 107 283 0 NA NA NA NA 237 430 0 NA NA NA NA 464 2315 531 NA NA NA NA 844 3033 804 NA NA NA
1633816800.0 130.0 57 97 274 NA NA NA NA 144 192 403 NA NA NA NA 548 461 1694 NA NA NA NA 953 808 2417 NA NA NA NA
1633816800.0 1301.0 67 131 190 NA NA NA NA 156 234 320 NA NA NA NA 968 1220 1094 NA NA NA NA 2294 1935 1430 NA NA NA NA
1633816800.0 1301.17 59 202 222 NA NA NA NA 147 304 350 NA NA NA NA 1091 2386 1298 NA NA NA NA 1438 1663 1763 NA NA NA NA
1633816800.0 1302.0 79 136 215 NA NA NA NA 172 233 340 NA NA NA NA 2221 1295 1247 NA NA NA NA 2253 1476 1735 NA NA NA NA
1633816800.0 1302.17 66 206 226 NA NA NA NA 148 309 363 NA NA NA NA 2407 2426 1439 NA NA NA NA 2217 2539 2073 NA NA NA NA
1633816800.0 1302.18 65 202 192 128 149 NA NA 147 304 289 250 274 NA NA 2354 2299 1053 682 800 NA NA 2499 1667 2150 1392 1124 NA NA
1633816800.0 1302.181 65 201 225 127 148 NA NA 150 303 339 253 278 NA NA 2404 2339 1063 682 829 NA NA 2117 2026 1618 1735 1896 NA NA
1633816800.0 1303.0 72 136 225 NA NA NA NA 164 233 364 NA NA NA NA 5082 1248 1537 NA NA NA NA 3270 1523 1653 NA NA NA NA
1633816800.0 1303.17 66 211 234 NA NA NA NA 151 315 364 NA NA NA NA 5005 2375 1801 NA NA NA NA 2578 1533 1940 NA NA NA NA
1633816800.0 13034.0 NA 489 729 0 155 NA NA NA 654 913 0 279 NA NA NA 5391 5963 1047 937 NA NA NA 7926 8313 1706 1431 NA NA
1633816800.0 13034.99 NA 351 491 534 0 163 NA NA 471 670 674 0 290 NA NA 3604 4053 4782 1042 876 NA NA 4244 5570 6490 1846 1295 NA
1633816800.0 1304.18 60 198 190 128 147 NA NA 149 301 296 241 269 NA NA 1880 2276 985 672 813 NA NA 2157 2934 1461 2409 1596 NA NA
1633816800.0 1304.181 61 198 214 123 158 NA NA 148 299 322 237 281 NA NA 1939 2294 974 642 807 NA NA 1778 3151 2109 1114 1840 NA NA
1633816800.0 1304.182 64 199 216 124 NA NA NA 148 296 328 237 NA NA NA 1948 2307 1001 647 NA NA NA 2681 1791 1637 1023 NA NA NA
1633816800.0 1306.0 NA 133 291 0 NA NA NA NA 271 426 0 NA NA NA NA 1288 1740 477 NA NA NA NA 1968 3399 876 NA NA NA
1633816800.0 1307.0 NA 130 151 42 0 NA NA NA 262 233 124 0 NA NA NA 1306 614 158 268 NA NA NA 1231 1702 378 405 NA NA
1633816800.0 1308.0 NA 129 149 44 0 NA NA NA 256 232 121 0 NA NA NA 1260 532 157 272 NA NA NA 1889 2033 340 403 NA NA
1633816800.0 1309.0 NA 142 310 0 NA NA NA NA 282 453 0 NA NA NA NA 1331 1945 506 NA NA NA NA 1921 3118 932 NA NA NA
1633816800.0 131.0 64 102 261 NA NA NA NA 144 201 398 NA NA NA NA 836 464 1732 NA NA NA NA 1581 1004 2856 NA NA NA NA
1633816800.0 1310.0 NA 142 310 0 NA NA NA NA 276 447 0 NA NA NA NA 1371 1875 493 NA NA NA NA 1658 2262 649 NA NA NA
1633816800.0 1311.0 NA 133 309 0 58 NA NA NA 272 421 0 141 NA NA NA 1321 1441 552 240 NA NA NA 1562 2196 893 570 NA NA
1633816800.0 1312.0 NA 139 311 0 NA NA NA NA 273 461 0 NA NA NA NA 1403 1944 508 NA NA NA NA 1892 3076 1380 NA NA NA
1633816800.0 1313.0 NA 143 321 0 NA NA NA NA 280 463 0 NA NA NA NA 1255 2190 496 NA NA NA NA 2326 3782 886 NA NA NA
1633816800.0 1314.0 NA 140 314 0 NA NA NA NA 279 453 0 NA NA NA NA 1364 1941 493 NA NA NA NA 1718 2952 691 NA NA NA
1633816800.0 1315.0 NA 132 298 0 NA NA NA NA 271 429 0 NA NA NA NA 1259 1752 489 NA NA NA NA 1241 4732 1100 NA NA NA
1633816800.0 1316.0 NA 132 305 0 NA NA NA NA 272 451 0 NA NA NA NA 1294 1773 478 NA NA NA NA 1582 2603 621 NA NA NA
1633816800.0 1317.0 NA 132 295 0 147 NA NA NA 270 430 0 273 NA NA NA 1304 1742 482 783 NA NA NA 1332 3485 1266 1085 NA NA
1633816800.0 1318.0 NA 132 293 0 129 NA NA NA 274 438 0 253 NA NA NA 1321 1705 480 747 NA NA NA 1272 2682 1164 1805 NA NA
1633816800.0 1319.0 NA 133 295 0 NA NA NA NA 271 430 0 NA NA NA NA 1260 1758 474 NA NA NA NA 1481 2867 675 NA NA NA
1633816800.0 132.0 74 107 281 NA NA NA NA 185 203 408 NA NA NA NA 2077 532 1862 NA NA NA NA 2056 1204 4027 NA NA NA NA
1633816800.0 1320.0 NA 133 299 0 133 NA NA NA 277 428 0 260 NA NA NA 1324 1768 494 768 NA NA NA 2069 3388 1055 1579 NA NA
1633816800.0 1321.0 NA 135 302 0 146 NA NA NA 268 439 0 277 NA NA NA 1296 1766 486 890 NA NA NA 1682 3505 838 1840 NA NA
1633816800.0 1322.0 NA 136 301 0 149 NA NA NA 272 444 0 277 NA NA NA 1321 1816 481 821 NA NA NA 2154 2800 790 1070 NA NA
1633816800.0 1323.0 NA 133 287 0 NA NA NA NA 266 426 0 NA NA NA NA 1252 1698 464 NA NA NA NA 1727 3535 549 NA NA NA
1633816800.0 1324.0 NA 137 317 0 NA NA NA NA 273 445 0 NA NA NA NA 1357 1893 499 NA NA NA NA 2342 2693 626 NA NA NA
