Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634245200.0 126.0 63 113 263 NA NA NA 207 382 566 NA NA NA 14419 476 1506 NA NA NA 10748 1664 1308 NA NA NA
1634245200.0 12634.99 NA 334 506 608 NA NA NA 569 990 996 NA NA NA 4545 3773 14223 NA NA NA 5410 1772 7300 NA NA
1634245200.0 127.0 65 127 274 NA NA NA 193 513 576 NA NA NA 8309 480 1286 NA NA NA 4209 467 1229 NA NA NA
1634245200.0 128.0 66 118 254 NA NA NA 191 426 554 NA NA NA 570 475 1286 NA NA NA 2532 2550 1276 NA NA NA
1634245200.0 12834.0 NA 291 NA NA NA NA NA 688 NA NA NA NA NA 1704 NA NA NA NA NA 1537 NA NA NA NA
1634245200.0 129.0 65 117 255 NA NA NA 192 463 570 NA NA NA 649 462 1251 NA NA NA 1619 1750 1203 NA NA NA
1634245200.0 13.0 NA 129 272 0 NA NA NA 438 579 0 NA NA NA 486 2649 412 NA NA NA 1308 2176 455 NA NA
1634245200.0 130.0 67 116 259 NA NA NA 194 499 571 NA NA NA 1073 463 1306 NA NA NA 2969 1783 1272 NA NA NA
1634245200.0 1301.0 79 155 213 NA NA NA 217 490 527 NA NA NA 10122 1423 934 NA NA NA 7183 1157 885 NA NA NA
1634245200.0 1301.17 70 223 223 NA NA NA 196 677 581 NA NA NA 9553 2875 1140 NA NA NA 6149 1002 1078 NA NA NA
1634245200.0 1302.0 109 164 219 NA NA NA 243 542 521 NA NA NA 59055 1390 1600 NA NA NA 54145 597 1074 NA NA NA
1634245200.0 1302.17 77 233 224 NA NA NA 210 670 548 NA NA NA 76219 2788 1443 NA NA NA 20579 1053 1166 NA NA NA
1634245200.0 1302.18 75 225 189 NA NA NA 219 646 439 NA NA NA 69300 2690 1183 NA NA NA 51977 1015 1179 NA NA NA
1634245200.0 1302.181 91 225 178 NA NA NA 214 610 439 NA NA NA 68320 2720 1142 NA NA NA 60382 1484 1057 NA NA NA
1634245200.0 1303.0 83 162 226 NA NA NA 221 565 547 NA NA NA 71390 1297 2426 NA NA NA 65512 876 1617 NA NA NA
1634245200.0 1303.17 78 231 223 NA NA NA 214 660 552 NA NA NA 78701 2660 1686 NA NA NA 74887 912 1326 NA NA NA
1634245200.0 13034.0 NA 464 NA NA NA NA NA 855 NA NA NA NA NA 3005 NA NA NA NA NA 7245 NA NA NA NA
1634245200.0 13034.99 NA 339 484 NA NA NA NA 568 883 NA NA NA NA 4575 2592 NA NA NA NA 5709 1537 NA NA NA
1634245200.0 1304.18 73 216 175 NA NA NA 203 643 435 NA NA NA 40463 2667 920 NA NA NA 39518 1155 1337 NA NA NA
1634245200.0 1304.181 83 219 174 NA NA NA 207 654 435 NA NA NA 37552 2644 969 NA NA NA 37165 921 883 NA NA NA
1634245200.0 1304.182 71 219 173 NA NA NA 206 565 440 NA NA NA 40535 2655 1001 NA NA NA 39287 1284 1005 NA NA NA
1634245200.0 1306.0 NA 153 319 0 NA NA NA 443 630 0 NA NA NA 1324 1316 366 NA NA NA 1501 1368 420 NA NA
1634245200.0 1307.0 NA 140 185 58 0 NA NA 488 368 147 0 NA NA 1315 594 195 256 NA NA 724 837 367 551 NA
1634245200.0 1308.0 NA 155 169 57 0 NA NA 536 353 147 0 NA NA 1234 492 189 237 NA NA 992 977 319 586 NA
1634245200.0 1309.0 NA 164 328 NA NA NA NA 479 644 NA NA NA NA 1414 1744 NA NA NA NA 2829 1785 NA NA NA
1634245200.0 131.0 65 119 266 NA NA NA 207 467 559 NA NA NA 5346 458 1381 NA NA NA 2314 532 1263 NA NA NA
1634245200.0 1310.0 NA 162 319 NA NA NA NA 511 634 NA NA NA NA 1358 1434 NA NA NA NA 586 1353 NA NA NA
1634245200.0 1311.0 NA 167 333 0 73 NA NA 514 518 0 168 NA NA 1367 1106 434 258 NA NA 627 1087 524 338 NA
1634245200.0 1312.0 NA 164 325 NA NA NA NA 496 648 NA NA NA NA 1568 1553 NA NA NA NA 1475 1691 NA NA NA
1634245200.0 1313.0 NA 167 332 NA NA NA NA 558 672 NA NA NA NA 1328 2309 NA NA NA NA 2052 1850 NA NA NA
1634245200.0 1314.0 NA 170 319 NA NA NA NA 561 654 NA NA NA NA 1355 1391 NA NA NA NA 756 1603 NA NA NA
1634245200.0 1315.0 NA 161 329 0 NA NA NA 557 618 0 NA NA NA 1285 1568 363 NA NA NA 662 1307 404 NA NA
1634245200.0 1316.0 NA 157 316 NA NA NA NA 557 617 NA NA NA NA 1268 1548 NA NA NA NA 586 1818 NA NA NA
1634245200.0 1317.0 NA 157 311 NA NA NA NA 471 632 NA NA NA NA 1324 1397 NA NA NA NA 4096 1417 NA NA NA
1634245200.0 1318.0 NA 166 314 NA NA NA NA 478 625 NA NA NA NA 1309 1313 NA NA NA NA 3664 1415 NA NA NA
