Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1634590800.0 124.5 523 NA NA NA NA NA NA 2097500 NA NA NA NA NA NA 2747 NA NA NA NA NA NA 5990 NA NA NA NA NA NA
1634590800.0 124.6 465 NA NA NA NA NA NA 2097490 NA NA NA NA NA NA 2722 NA NA NA NA NA NA 7358 NA NA NA NA NA NA
1634590800.0 12434.0 NA 531 NA NA NA NA NA NA 2097430 NA NA NA NA NA NA 5247 NA NA NA NA NA NA 6933 NA NA NA NA NA
1634590800.0 126.0 180 279 465 NA NA NA NA 2097340 2097330 2097590 NA NA NA NA 2337 982 2809 NA NA NA NA 3080 2377 3648 NA NA NA NA
1634590800.0 12634.0 NA 815 NA NA NA NA NA NA 2097500 NA NA NA NA NA NA 12281 NA NA NA NA NA NA 10969 NA NA NA NA NA
1634590800.0 12634.99 NA 560 782 NA NA NA NA NA 2097430 2097570 NA NA NA NA NA 8376 8393 NA NA NA NA NA 9409 11395 NA NA NA NA
1634590800.0 127.0 180 284 471 NA NA NA NA 2097320 2097330 2097590 NA NA NA NA 1773 978 2738 NA NA NA NA 2486 2094 5466 NA NA NA NA
1634590800.0 128.0 174 280 450 NA NA NA NA 2097320 2097330 2097590 NA NA NA NA 1300 1019 2726 NA NA NA NA 2919 2052 5259 NA NA NA NA
1634590800.0 12834.0 NA 534 NA NA NA NA NA NA 2097440 NA NA NA NA NA NA 5891 NA NA NA NA NA NA 7375 NA NA NA NA NA
1634590800.0 129.0 180 267 452 NA NA NA NA 2097320 2097330 2097580 NA NA NA NA 1253 973 2649 NA NA NA NA 3325 2838 4752 NA NA NA NA
1634590800.0 130.0 172 261 457 NA NA NA NA 2097330 2097330 2097580 NA NA NA NA 1375 1033 2759 NA NA NA NA 2303 3659 5241 NA NA NA NA
1634590800.0 1301.0 198 285 363 NA NA NA NA 2097330 2097350 2097540 NA NA NA NA 2580 2434 1937 NA NA NA NA 2572 3478 5679 NA NA NA NA
1634590800.0 1301.17 197 384 394 NA NA NA NA 2097320 2097360 2097570 NA NA NA NA 3000 6805 2419 NA NA NA NA 3869 6315 5393 NA NA NA NA
1634590800.0 1302.0 226 289 397 NA NA NA NA 2097350 2097360 2097560 NA NA NA NA 5287 2721 2685 NA NA NA NA 3624 4873 5275 NA NA NA NA
1634590800.0 13034.0 NA 816 NA NA NA NA NA NA 2097500 NA NA NA NA NA NA 12363 NA NA NA NA NA NA 11857 NA NA NA NA NA
1634590800.0 13034.99 NA 562 773 NA NA NA NA NA 2097420 2097560 NA NA NA NA NA 8576 8663 NA NA NA NA NA 8903 12651 NA NA NA NA
1634590800.0 1306.0 NA 284 529 0 NA NA NA NA 2097350 2097610 0 NA NA NA NA 2363 2918 836 NA NA NA NA 3995 6651 1497 NA NA NA
1634590800.0 1307.0 NA 257 331 119 0 NA NA NA 2097350 2097410 2097300 0 NA NA NA 2480 1608 306 494 NA NA NA 3201 2777 878 1178 NA NA
1634590800.0 1308.0 NA 257 308 107 0 NA NA NA 2097340 2097410 2097300 0 NA NA NA 2528 1307 338 533 NA NA NA 4631 2816 1218 1172 NA NA
1634590800.0 1309.0 NA 288 570 0 NA NA NA NA 2097360 2097620 0 NA NA NA NA 2605 3855 884 NA NA NA NA 4135 7633 1479 NA NA NA
1634590800.0 131.0 177 279 462 NA NA NA NA 2097340 2097330 2097580 NA NA NA NA 1799 985 2775 NA NA NA NA 2220 2636 4898 NA NA NA NA
1634590800.0 1313.0 NA 291 578 0 NA NA NA NA 2097360 2097630 0 NA NA NA NA 2389 5380 878 NA NA NA NA 4315 7960 1459 NA NA NA
1634590800.0 1316.0 NA 295 540 0 NA NA NA NA 2097350 2097620 0 NA NA NA NA 2440 3144 850 NA NA NA NA 3502 6461 1684 NA NA NA
1634590800.0 1322.0 NA 294 549 0 287 NA NA NA 2097360 2097620 0 2097410 NA NA NA 2577 3383 862 1702 NA NA NA 3680 7348 1769 3236 NA NA
1634590800.0 1323.0 NA 284 517 0 NA NA NA NA 2097350 2097610 0 NA NA NA NA 2392 2855 833 NA NA NA NA 3900 5913 1674 NA NA NA
1634590800.0 1324.0 NA 290 558 0 NA NA NA NA 2097360 2097620 0 NA NA NA NA 2606 3848 903 NA NA NA NA 3506 6130 2154 NA NA NA
1634590800.0 1325.1 NA 303 321 0 NA NA NA NA 2097360 2097400 0 NA NA NA NA 2639 1506 725 NA NA NA NA 4122 3085 957 NA NA NA
1634590800.0 1325.2 NA 292 569 0 NA NA NA NA 2097350 2097630 0 NA NA NA NA 2597 3940 882 NA NA NA NA 4015 6740 2139 NA NA NA
1634590800.0 1325.3 NA 291 306 0 NA NA NA NA 2097360 2097400 0 NA NA NA NA 2800 1582 757 NA NA NA NA 4842 3600 1750 NA NA NA
1634590800.0 1325.4 NA 287 561 0 NA NA NA NA 2097350 2097620 0 NA NA NA NA 2572 3976 885 NA NA NA NA 4028 7407 1503 NA NA NA
1634590800.0 1325.5 NA 309 0 NA NA NA NA NA 2097520 0 NA NA NA NA NA 5040 299 NA NA NA NA NA 9869 881 NA NA NA NA
1634590800.0 1325.51 NA 303 0 NA NA NA NA NA 2097510 0 NA NA NA NA NA 4076 304 NA NA NA NA NA 10168 1115 NA NA NA NA
