Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1634590800.0 136.75 NA 136 453 0 NA NA NA NA 3543 4093 0 NA NA NA NA 2084 41605 954 NA NA NA NA 964 13365 1002 NA NA NA
1634590800.0 136.751 NA 131 485 0 NA NA NA NA 3547 4130 0 NA NA NA NA 2054 46543 918 NA NA NA NA 1507 15080 949 NA NA NA
1634590800.0 136.759 NA 127 452 0 NA NA NA NA 3534 4104 0 NA NA NA NA 2076 50506 781 NA NA NA NA 982 15681 810 NA NA NA
1634590800.0 136.761 NA 126 469 0 NA NA NA NA 3536 4130 0 NA NA NA NA 1981 63316 835 NA NA NA NA 861 18998 880 NA NA NA
1634590800.0 136.762 NA 146 464 0 NA NA NA NA 3547 4093 0 NA NA NA NA 1939 57697 1171 NA NA NA NA 890 16693 1569 NA NA NA
1634590800.0 136.764 NA 142 410 0 NA NA NA NA 3546 4043 0 NA NA NA NA 2014 55643 780 NA NA NA NA 965 17478 826 NA NA NA
1634590800.0 136.768 NA 129 400 0 NA NA NA NA 3542 4042 0 NA NA NA NA 2129 52562 1053 NA NA NA NA 888 16387 1099 NA NA NA
1634590800.0 136.77211 NA 214 0 NA NA NA NA NA 3754 0 NA NA NA NA NA 3978 395 NA NA NA NA NA 2511 444 NA NA NA NA
1634590800.0 136.7801 NA 148 0 NA NA NA NA NA 3551 0 NA NA NA NA NA 965 472 NA NA NA NA NA 951 523 NA NA NA NA
1634590800.0 136.7802 NA 90 0 NA NA NA NA NA 3495 0 NA NA NA NA NA 653 407 NA NA NA NA NA 720 455 NA NA NA NA
1634590800.0 136.7803 NA 129 0 NA NA NA NA NA 3546 0 NA NA NA NA NA 1325 431 NA NA NA NA NA 1524 489 NA NA NA NA
1634590800.0 136.783 NA 149 618 0 NA NA NA NA 3566 4410 0 NA NA NA NA 1658 57095 1307 NA NA NA NA 790 17496 1473 NA NA NA
1634590800.0 136.784 NA 157 593 0 NA NA NA NA 3570 4381 0 NA NA NA NA 1462 47126 990 NA NA NA NA 741 15230 1032 NA NA NA
1634590800.0 136.785 NA 151 560 0 NA NA NA NA 3573 4352 0 NA NA NA NA 1899 57152 1235 NA NA NA NA 927 17013 1266 NA NA NA
1634590800.0 136.786 NA 163 548 0 NA NA NA NA 3556 4327 0 NA NA NA NA 1401 47062 1125 NA NA NA NA 713 14475 1173 NA NA NA
1634590800.0 136.787 NA 149 663 0 NA NA NA NA 3569 4498 0 NA NA NA NA 1945 50320 1180 NA NA NA NA 965 15789 1220 NA NA NA
1634590800.0 136.788 NA 163 631 0 NA NA NA NA 3566 4430 0 NA NA NA NA 1787 53071 1046 NA NA NA NA 862 16559 1081 NA NA NA
1634590800.0 136.795 NA 153 610 0 NA NA NA NA 3566 4388 0 NA NA NA NA 1583 38319 1150 NA NA NA NA 794 12179 1199 NA NA NA
1634590800.0 136.812 NA 152 620 0 NA NA NA NA 3562 4449 0 NA NA NA NA 1622 47846 1024 NA NA NA NA 818 15618 1085 NA NA NA
1634590800.0 136.816 NA 154 552 0 NA NA NA NA 3573 4343 0 NA NA NA NA 1627 52692 990 NA NA NA NA 794 16324 1032 NA NA NA
1634590800.0 136.817 NA 165 605 0 NA NA NA NA 3568 4407 0 NA NA NA NA 1456 50819 1465 NA NA NA NA 747 16147 1774 NA NA NA
1634590800.0 136.818 NA 160 548 0 NA NA NA NA 3568 4346 0 NA NA NA NA 2213 55183 918 NA NA NA NA 1011 16933 957 NA NA NA
1634590800.0 136.819 NA 164 596 0 NA NA NA NA 3562 4413 0 NA NA NA NA 1745 62195 1033 NA NA NA NA 866 19186 1083 NA NA NA
1634590800.0 136.82 NA 163 622 0 NA NA NA NA 3566 4448 0 NA NA NA NA 1818 58351 916 NA NA NA NA 866 17573 951 NA NA NA
1634590800.0 136.822 NA 149 542 0 NA NA NA NA 3569 4368 0 NA NA NA NA 1583 48685 935 NA NA NA NA 831 15394 980 NA NA NA
1634590800.0 136.824 NA 162 645 0 NA NA NA NA 3570 4433 0 NA NA NA NA 1572 51909 1339 NA NA NA NA 836 15793 1401 NA NA NA
1634590800.0 136.826 NA 140 545 0 NA NA NA NA 3560 4352 0 NA NA NA NA 2036 57054 1260 NA NA NA NA 934 17307 1313 NA NA NA
1634590800.0 136.828 NA 151 562 0 NA NA NA NA 3574 4382 0 NA NA NA NA 1317 54703 1080 NA NA NA NA 626 16803 1115 NA NA NA
1634590800.0 136.829 NA 165 597 0 NA NA NA NA 3566 4384 0 NA NA NA NA 1780 60937 988 NA NA NA NA 887 17940 1034 NA NA NA
1634590800.0 136.83 NA 154 559 0 NA NA NA NA 3570 4347 0 NA NA NA NA 1919 63578 977 NA NA NA NA 861 18829 1006 NA NA NA
1634590800.0 136.831 NA 153 608 0 NA NA NA NA 3574 4433 0 NA NA NA NA 1907 49182 1161 NA NA NA NA 901 14686 1202 NA NA NA
1634590800.0 136.832 NA 150 659 0 NA NA NA NA 3567 4494 0 NA NA NA NA 2002 75759 854 NA NA NA NA 1011 22375 963 NA NA NA
1634590800.0 136.833 NA 167 555 0 NA NA NA NA 3570 4394 0 NA NA NA NA 1762 50021 1235 NA NA NA NA 860 15108 1284 NA NA NA
1634590800.0 136.834 NA 157 559 0 NA NA NA NA 3565 4362 0 NA NA NA NA 1415 58723 929 NA NA NA NA 691 17524 979 NA NA NA
1634590800.0 136.835 NA 158 670 0 NA NA NA NA 3562 4495 0 NA NA NA NA 1539 58606 1237 NA NA NA NA 706 18410 1270 NA NA NA
1634590800.0 136.836 NA 147 636 0 NA NA NA NA 3569 4464 0 NA NA NA NA 2028 62893 990 NA NA NA NA 985 18314 1052 NA NA NA
1634590800.0 136.837 NA 156 611 0 NA NA NA NA 3576 4407 0 NA NA NA NA 1934 49572 1125 NA NA NA NA 1341 15561 1170 NA NA NA
1634590800.0 136.838 NA 160 554 0 NA NA NA NA 3564 4349 0 NA NA NA NA 1163 57524 1216 NA NA NA NA 544 17373 1293 NA NA NA
1634590800.0 136.8391 NA 182 561 0 NA NA NA NA 3638 4372 0 NA NA NA NA 5903 56613 1231 NA NA NA NA 2568 17177 1322 NA NA NA
1634590800.0 136.842 NA 166 582 0 NA NA NA NA 3573 4400 0 NA NA NA NA 1816 58739 1403 NA NA NA NA 873 17302 1459 NA NA NA
1634590800.0 136.843 NA 150 595 0 NA NA NA NA 3566 4410 0 NA NA NA NA 1656 80391 913 NA NA NA NA 802 23174 951 NA NA NA
1634590800.0 136.847 NA 151 547 0 NA NA NA NA 3573 4350 0 NA NA NA NA 2356 57216 1020 NA NA NA NA 1156 17181 1074 NA NA NA
1634590800.0 136.848 NA 165 559 0 NA NA NA NA 3566 4359 0 NA NA NA NA 1481 50193 1415 NA NA NA NA 659 15518 1478 NA NA NA
1634590800.0 136.85 NA 156 647 0 NA NA NA NA 3568 4471 0 NA NA NA NA 1312 47035 1222 NA NA NA NA 777 15219 1254 NA NA NA
1634590800.0 136.8501 NA 153 533 0 NA NA NA NA 3564 4324 0 NA NA NA NA 1413 49880 1351 NA NA NA NA 837 15875 1437 NA NA NA
1634590800.0 136.852 NA 147 579 0 NA NA NA NA 3566 4414 0 NA NA NA NA 1507 46307 1203 NA NA NA NA 824 14681 1238 NA NA NA
1634590800.0 136.8521 NA 222 0 NA NA NA NA NA 3794 0 NA NA NA NA NA 9210 395 NA NA NA NA NA 3884 437 NA NA NA NA
1634590800.0 136.8523 NA 202 0 NA NA NA NA NA 3776 0 NA NA NA NA NA 3943 415 NA NA NA NA NA 2150 462 NA NA NA NA
1634590800.0 136.853 NA 151 607 0 NA NA NA NA 3566 4407 0 NA NA NA NA 1598 36306 1249 NA NA NA NA 827 11749 1315 NA NA NA
1634590800.0 136.854 NA 165 524 0 NA NA NA NA 3573 4334 0 NA NA NA NA 1540 49826 1235 NA NA NA NA 762 15789 1318 NA NA NA
1634590800.0 136.859 NA 165 585 0 NA NA NA NA 3573 4394 0 NA NA NA NA 1613 53431 1189 NA NA NA NA 838 16779 1222 NA NA NA
1634590800.0 136.861 NA 158 539 0 NA NA NA NA 3571 4341 0 NA NA NA NA 1575 48928 947 NA NA NA NA 793 15179 979 NA NA NA
1634590800.0 136.862 NA 157 638 0 NA NA NA NA 3562 4490 0 NA NA NA NA 1248 57435 1233 NA NA NA NA 666 17844 1273 NA NA NA
1634590800.0 136.863 NA 151 541 0 NA NA NA NA 3568 4345 0 NA NA NA NA 1823 60280 1151 NA NA NA NA 831 18304 1185 NA NA NA
1634590800.0 136.864 NA 152 624 0 NA NA NA NA 3566 4432 0 NA NA NA NA 1746 70944 791 NA NA NA NA 895 20886 821 NA NA NA
1634590800.0 136.8642 NA 137 622 0 NA NA NA NA 3561 4448 0 NA NA NA NA 1478 75823 1376 NA NA NA NA 758 22552 1446 NA NA NA
1634590800.0 136.865 NA 152 646 0 NA NA NA NA 3570 4470 0 NA NA NA NA 1814 61853 1108 NA NA NA NA 943 18110 1235 NA NA NA
1634590800.0 136.866 NA 162 554 0 NA NA NA NA 3560 4381 0 NA NA NA NA 1762 58679 1024 NA NA NA NA 850 17647 1066 NA NA NA
