Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1634245200.0 25212.18 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1078 NA NA NA NA NA NA 996 NA NA NA NA NA NA
1634245200.0 25213.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1073 NA NA NA NA NA NA 979 NA NA NA NA NA NA
1634245200.0 25213.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1086 NA NA NA NA NA NA 1035 NA NA NA NA NA NA
1634245200.0 25213.18 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1061 NA NA NA NA NA NA 966 NA NA NA NA NA NA
1634245200.0 28234.0 109 360 507 0 NA NA NA 1006 1199 1464 0 NA NA NA 16968 4299 5413 876 NA NA NA 5725 2052 3398 1348 NA NA NA
1634245200.0 34834.9921 NA NA NA 638 222 251 NA NA NA NA 1831 1150 1208 NA NA NA NA 20355 2373 1093 NA NA NA NA 6482 2005 1109 NA
1634245200.0 34834.999 NA NA 582 608 0 NA NA NA NA 2160 1707 0 NA NA NA NA 8721 12229 898 NA NA NA NA 3418 5316 1278 NA NA
1634245200.0 35834.0 110 346 471 0 NA NA NA 1108 1199 1400 0 NA NA NA 14485 4135 5105 957 NA NA NA 5436 1835 3260 1406 NA NA NA
1634245200.0 36234.0 110 338 480 0 NA NA NA 1006 1263 1477 0 NA NA NA 14057 4024 5079 963 NA NA NA 5315 1890 3254 1399 NA NA NA
1634245200.0 5.1 388 0 NA NA NA NA NA 895 0 NA NA NA NA NA 1558 369 NA NA NA NA NA 1257 651 NA NA NA NA NA
1634245200.0 5.2 310 0 NA NA NA NA NA 829 0 NA NA NA NA NA 1138 337 NA NA NA NA NA 1220 672 NA NA NA NA NA
1634245200.0 5.3 326 0 NA NA NA NA NA 829 0 NA NA NA NA NA 1216 343 NA NA NA NA NA 1013 429 NA NA NA NA NA
1634245200.0 5.4 385 0 NA NA NA NA NA 895 0 NA NA NA NA NA 1370 353 NA NA NA NA NA 1433 487 NA NA NA NA NA
1634245200.0 5.5 386 0 NA NA NA NA NA 894 0 NA NA NA NA NA 1246 361 NA NA NA NA NA 1091 490 NA NA NA NA NA
1634245200.0 5.6 386 0 NA NA NA NA NA 959 0 NA NA NA NA NA 1438 360 NA NA NA NA NA 1504 645 NA NA NA NA NA
1634245200.0 5.7 385 0 NA NA NA NA NA 959 0 NA NA NA NA NA 1346 360 NA NA NA NA NA 1399 490 NA NA NA NA NA
1634245200.0 504.0 45 0 NA NA NA NA NA 467 0 NA NA NA NA NA 335 220 NA NA NA NA NA 432 546 NA NA NA NA NA
1634245200.0 505.0 41 0 NA NA NA NA NA 467 0 NA NA NA NA NA 342 222 NA NA NA NA NA 296 448 NA NA NA NA NA
1634245200.0 506.0 45 0 NA NA NA NA NA 467 0 NA NA NA NA NA 355 223 NA NA NA NA NA 321 496 NA NA NA NA NA
1634245200.0 508.0 40 0 NA NA NA NA NA 467 0 NA NA NA NA NA 354 227 NA NA NA NA NA 319 555 NA NA NA NA NA
1634245200.0 509.0 39 0 NA NA NA NA NA 467 0 NA NA NA NA NA 321 215 NA NA NA NA NA 492 493 NA NA NA NA NA
1634245200.0 511.0 47 0 NA NA NA NA NA 471 0 NA NA NA NA NA 16990 222 NA NA NA NA NA 20068 508 NA NA NA NA NA
1634245200.0 512.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 186 NA NA NA NA NA NA 152 NA NA NA NA NA NA
1634245200.0 513.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 209 NA NA NA NA NA NA 178 NA NA NA NA NA NA
1634245200.0 514.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 232 NA NA NA NA NA NA 174 NA NA NA NA NA NA
1634245200.0 515.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 181 NA NA NA NA NA NA 152 NA NA NA NA NA NA
1634245200.0 516.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 197 NA NA NA NA NA NA 158 NA NA NA NA NA NA
1634245200.0 517.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 265 NA NA NA NA NA NA 180 NA NA NA NA NA NA
1634245200.0 518.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 196 NA NA NA NA NA NA 163 NA NA NA NA NA NA
1634245200.0 519.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 200 NA NA NA NA NA NA 171 NA NA NA NA NA NA
1634245200.0 520.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 272 NA NA NA NA NA NA 179 NA NA NA NA NA NA
1634245200.0 521.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 214 NA NA NA NA NA NA 173 NA NA NA NA NA NA
1634245200.0 522.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 219 NA NA NA NA NA NA 163 NA NA NA NA NA NA
1634245200.0 523.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1002 NA NA NA NA NA NA 338 NA NA NA NA NA NA
1634245200.0 524.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 280 NA NA NA NA NA NA 174 NA NA NA NA NA NA
1634245200.0 525.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 199 NA NA NA NA NA NA 180 NA NA NA NA NA NA
1634245200.0 526.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 199 NA NA NA NA NA NA 160 NA NA NA NA NA NA
1634245200.0 527.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 296 NA NA NA NA NA NA 200 NA NA NA NA NA NA
1634245200.0 528.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 204 NA NA NA NA NA NA 184 NA NA NA NA NA NA
1634245200.0 529.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 194 NA NA NA NA NA NA 182 NA NA NA NA NA NA
1634245200.0 530.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 291 NA NA NA NA NA NA 180 NA NA NA NA NA NA
1634245200.0 531.0 54 0 NA NA NA NA NA 580 0 NA NA NA NA NA 253 228 NA NA NA NA NA 272 517 NA NA NA NA NA
1634245200.0 534.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 246 NA NA NA NA NA NA 489 NA NA NA NA NA NA
1634245200.0 535.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 348 NA NA NA NA NA NA 312 NA NA NA NA NA NA
1634245200.0 536.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 243 NA NA NA NA NA NA 330 NA NA NA NA NA NA
1634245200.0 537.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1854 NA NA NA NA NA NA 829 NA NA NA NA NA NA
1634245200.0 538.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 297 NA NA NA NA NA NA 336 NA NA NA NA NA NA
1634245200.0 541.0 44 0 NA NA NA NA NA 467 0 NA NA NA NA NA 266 210 NA NA NA NA NA 438 339 NA NA NA NA NA
1634245200.0 545.0 36 0 NA NA NA NA NA 467 0 NA NA NA NA NA 325 223 NA NA NA NA NA 353 450 NA NA NA NA NA
1634245200.0 546.0 47 53 NA NA NA NA NA 467 503 NA NA NA NA NA 329 329 NA NA NA NA NA 334 650 NA NA NA NA NA
1634245200.0 547.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 209 NA NA NA NA NA NA 196 NA NA NA NA NA NA
1634245200.0 548.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 239 NA NA NA NA NA NA 192 NA NA NA NA NA NA
1634245200.0 551.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 990 NA NA NA NA NA NA 336 NA NA NA NA NA NA
