Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1634590800.0 136.724 NA 117 419 0 NA NA NA 1513 1428 0 NA NA NA 1517 23363 751 NA NA NA 1093 8129 790 NA NA
1634590800.0 136.72411 NA 185 0 NA NA NA NA 1591 0 NA NA NA NA 3600 351 NA NA NA NA 2387 387 NA NA NA
1634590800.0 136.72412 NA 255 0 NA NA NA NA 1669 0 NA NA NA NA 3888 349 NA NA NA NA 2679 394 NA NA NA
1634590800.0 136.725 NA 111 456 0 NA NA NA 1513 1453 0 NA NA NA 1397 18155 722 NA NA NA 855 6844 762 NA NA
1634590800.0 136.726 NA 110 380 0 NA NA NA 1513 1390 0 NA NA NA 1546 22050 706 NA NA NA 846 7984 745 NA NA
1634590800.0 136.727 NA 209 421 0 NA NA NA 1578 1517 0 NA NA NA 4044 22905 736 NA NA NA 2176 8041 779 NA NA
1634590800.0 136.728 NA 209 421 0 NA NA NA 1578 1363 0 NA NA NA 3830 23379 686 NA NA NA 1815 8428 730 NA NA
1634590800.0 136.729 NA 111 376 0 NA NA NA 1513 1364 0 NA NA NA 1324 20812 796 NA NA NA 828 7636 858 NA NA
1634590800.0 136.73 NA 112 471 0 NA NA NA 1577 1429 0 NA NA NA 1513 19407 676 NA NA NA 862 7155 718 NA NA
1634590800.0 136.733 NA 206 78 0 NA NA NA 1655 588 0 NA NA NA 2292 547 512 NA NA NA 1474 584 551 NA NA
1634590800.0 136.735 NA 105 324 0 NA NA NA 1513 1235 0 NA NA NA 1682 4922 637 NA NA NA 1029 3296 685 NA NA
1634590800.0 136.759 NA 112 443 0 NA NA NA 1513 1428 0 NA NA NA 1566 38698 644 NA NA NA 864 11912 685 NA NA
1634590800.0 136.76 NA 115 407 0 NA NA NA 1577 1427 0 NA NA NA 1818 45846 800 NA NA NA 1036 13937 848 NA NA
1634590800.0 136.761 NA 116 450 0 NA NA NA 1513 1428 0 NA NA NA 1693 53716 777 NA NA NA 1016 15951 820 NA NA
1634590800.0 136.7611 NA 190 0 NA NA NA NA 1590 0 NA NA NA NA 3879 412 NA NA NA NA 2427 462 NA NA NA
1634590800.0 136.76111 NA 193 0 NA NA NA NA 1590 0 NA NA NA NA 3347 357 NA NA NA NA 2196 407 NA NA NA
