Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8
1633816800.0 134.812 NA 32 496 0 NA NA NA NA NA 78 592 0 NA NA NA NA NA 250 4209 618 NA NA NA NA NA 1083 4656 751 NA NA NA NA
1633816800.0 134.813 NA 180 61 0 NA NA NA NA NA 266 109 0 NA NA NA NA NA 865 198 227 NA NA NA NA NA 1145 332 399 NA NA NA NA
1633816800.0 134.901 NA 37 501 0 NA NA NA NA NA 84 592 0 NA NA NA NA NA 254 4345 627 NA NA NA NA NA 319 3912 753 NA NA NA NA
1633816800.0 134.902 NA 30 501 0 NA NA NA NA NA 86 600 0 NA NA NA NA NA 240 5258 623 NA NA NA NA NA 536 3917 820 NA NA NA NA
1633816800.0 134.903 NA 34 502 0 NA NA NA NA NA 83 597 0 NA NA NA NA NA 239 4927 660 NA NA NA NA NA 558 3119 913 NA NA NA NA
1633816800.0 134.904 NA 30 507 0 NA NA NA NA NA 88 608 0 NA NA NA NA NA 273 5743 631 NA NA NA NA NA 372 3506 790 NA NA NA NA
1633816800.0 134.905 NA 33 499 0 NA NA NA NA NA 90 593 0 NA NA NA NA NA 273 4898 626 NA NA NA NA NA 401 3620 744 NA NA NA NA
1633816800.0 134.906 NA 32 500 0 NA NA NA NA NA 87 595 0 NA NA NA NA NA 256 5603 645 NA NA NA NA NA 369 3248 834 NA NA NA NA
1633816800.0 134.907 NA 89 529 0 NA NA NA NA NA 192 657 0 NA NA NA NA NA 1033 5796 703 NA NA NA NA NA 1214 3747 1007 NA NA NA NA
1633816800.0 134.908 NA 96 535 0 NA NA NA NA NA 193 662 0 NA NA NA NA NA 1228 5793 687 NA NA NA NA NA 1506 3776 959 NA NA NA NA
1633816800.0 134.909 NA 37 499 0 NA NA NA NA NA 85 593 0 NA NA NA NA NA 283 5114 607 NA NA NA NA NA 689 3800 684 NA NA NA NA
1633816800.0 134.91 NA 32 496 0 NA NA NA NA NA 87 593 0 NA NA NA NA NA 249 4709 631 NA NA NA NA NA 513 4730 782 NA NA NA NA
1633816800.0 134.911 NA 36 499 0 NA NA NA NA NA 88 594 0 NA NA NA NA NA 280 5033 632 NA NA NA NA NA 528 3769 798 NA NA NA NA
1633816800.0 134.912 NA 29 496 0 NA NA NA NA NA 84 589 0 NA NA NA NA NA 232 3996 661 NA NA NA NA NA 312 4224 990 NA NA NA NA
1633816800.0 134.99601 NA 33 507 0 NA NA NA NA NA 89 608 0 NA NA NA NA NA 318 7245 612 NA NA NA NA NA 649 3791 694 NA NA NA NA
1633816800.0 134.99602 NA 35 500 0 NA NA NA NA NA 91 595 0 NA NA NA NA NA 306 4800 630 NA NA NA NA NA 567 4408 956 NA NA NA NA
1633816800.0 134.99603 NA 39 509 0 NA NA NA NA NA 87 606 0 NA NA NA NA NA 313 6310 643 NA NA NA NA NA 1268 3915 847 NA NA NA NA
1633816800.0 134.99901 NA 32 501 0 NA NA NA NA NA 91 598 0 NA NA NA NA NA 294 4836 626 NA NA NA NA NA 465 3064 860 NA NA NA NA
1633816800.0 1340.0 NA 100 553 0 NA NA NA NA NA 381 664 0 NA NA NA NA NA 495 1611 612 NA NA NA NA NA 755 2529 889 NA NA NA NA
1633816800.0 1341.0 NA 106 569 0 NA NA NA NA NA 381 694 0 NA NA NA NA NA 560 2000 620 NA NA NA NA NA 1409 3268 899 NA NA NA NA
1633816800.0 1343.0 NA 102 561 0 NA NA NA NA NA 381 678 0 NA NA NA NA NA 548 1721 611 NA NA NA NA NA 1225 2422 722 NA NA NA NA
1633816800.0 1344.0 NA 105 558 0 NA NA NA NA NA 380 669 0 NA NA NA NA NA 517 1685 599 NA NA NA NA NA 568 2584 828 NA NA NA NA
1633816800.0 1345.0 NA 103 559 0 NA NA NA NA NA 381 676 0 NA NA NA NA NA 509 1692 613 NA NA NA NA NA 1904 2677 836 NA NA NA NA
1633816800.0 1347.0 NA 105 555 0 NA NA NA NA NA 373 667 0 NA NA NA NA NA 528 1668 602 NA NA NA NA NA 746 2366 776 NA NA NA NA
1633816800.0 1348.0 NA 104 550 0 NA NA NA NA NA 381 667 0 NA NA NA NA NA 529 1651 600 NA NA NA NA NA 669 2975 709 NA NA NA NA
1633816800.0 1349.0 NA 102 558 0 NA NA NA NA NA 373 666 0 NA NA NA NA NA 489 1641 602 NA NA NA NA NA 697 3282 730 NA NA NA NA
1633816800.0 135.1 332 0 140 NA NA NA NA NA 515 0 210 NA NA NA NA NA 1191 252 615 NA NA NA NA NA 1656 421 842 NA NA NA NA NA
1633816800.0 135.11 337 0 139 NA NA NA NA NA 514 0 215 NA NA NA NA NA 1456 266 696 NA NA NA NA NA 2653 493 980 NA NA NA NA NA
1633816800.0 135.12 326 0 136 NA NA NA NA NA 519 0 209 NA NA NA NA NA 1098 255 626 NA NA NA NA NA 1539 407 953 NA NA NA NA NA
1633816800.0 135.13 331 0 NA NA NA NA NA NA 553 0 NA NA NA NA NA NA 1151 266 NA NA NA NA NA NA 1830 431 NA NA NA NA NA NA
1633816800.0 135.2 278 0 138 NA NA NA NA NA 518 0 210 NA NA NA NA NA 998 244 601 NA NA NA NA NA 2824 550 1007 NA NA NA NA NA
1633816800.0 135.3 280 0 133 NA NA NA NA NA 518 0 210 NA NA NA NA NA 974 237 614 NA NA NA NA NA 1418 419 982 NA NA NA NA NA
1633816800.0 135.4 327 0 139 NA NA NA NA NA 522 0 213 NA NA NA NA NA 1079 259 604 NA NA NA NA NA 1800 471 814 NA NA NA NA NA
1633816800.0 135.5 324 0 138 NA NA NA NA NA 519 0 209 NA NA NA NA NA 1061 244 624 NA NA NA NA NA 2047 376 1057 NA NA NA NA NA
1633816800.0 135.6 330 0 138 NA NA NA NA NA 511 0 210 NA NA NA NA NA 1133 258 621 NA NA NA NA NA 3146 479 931 NA NA NA NA NA
1633816800.0 135.7 327 0 135 NA NA NA NA NA 511 0 209 NA NA NA NA NA 1074 251 608 NA NA NA NA NA 1941 672 976 NA NA NA NA NA
1633816800.0 135.8 142 NA NA NA NA NA NA NA 233 NA NA NA NA NA NA NA 396 NA NA NA NA NA NA NA 583 NA NA NA NA NA NA NA
1633816800.0 135.9 282 0 132 NA NA NA NA NA 519 0 207 NA NA NA NA NA 950 250 596 NA NA NA NA NA 1603 422 941 NA NA NA NA NA
1633816800.0 1350.0 NA 101 558 0 NA NA NA NA NA 380 686 0 NA NA NA NA NA 498 1658 650 NA NA NA NA NA 878 2978 1006 NA NA NA NA
1633816800.0 1351.0 NA 103 560 0 NA NA NA NA NA 381 683 0 NA NA NA NA NA 520 1642 604 NA NA NA NA NA 982 3044 1138 NA NA NA NA
1633816800.0 1352.0 NA 104 561 0 NA NA NA NA NA 381 661 0 NA NA NA NA NA 557 1639 627 NA NA NA NA NA 1288 2785 1006 NA NA NA NA
1633816800.0 1353.0 NA 105 565 0 NA NA NA NA NA 380 677 0 NA NA NA NA NA 529 1713 604 NA NA NA NA NA 965 3294 794 NA NA NA NA
1633816800.0 1354.0 NA 102 559 0 NA NA NA NA NA 381 673 0 NA NA NA NA NA 535 1664 600 NA NA NA NA NA 632 2263 712 NA NA NA NA
1633816800.0 1355.0 NA 104 561 0 NA NA NA NA NA 381 671 0 NA NA NA NA NA 540 1701 610 NA NA NA NA NA 826 2347 1015 NA NA NA NA
1633816800.0 1356.0 82 102 565 0 141 NA NA NA 159 377 708 0 217 NA NA NA 3005 520 1672 608 594 NA NA NA 2041 1585 3194 990 1057 NA NA NA
1633816800.0 136.721 NA 73 525 0 NA NA NA NA NA 135 637 0 NA NA NA NA NA 785 6447 747 NA NA NA NA NA 1248 3372 878 NA NA NA NA
1633816800.0 136.722 NA 72 535 0 NA NA NA NA NA 142 676 0 NA NA NA NA NA 618 7387 728 NA NA NA NA NA 987 3809 787 NA NA NA NA
1633816800.0 136.723 NA 72 519 0 NA NA NA NA NA 132 633 0 NA NA NA NA NA 811 6987 760 NA NA NA NA NA 1381 4026 943 NA NA NA NA
1633816800.0 136.724 NA 74 544 0 NA NA NA NA NA 135 677 0 NA NA NA NA NA 804 8261 761 NA NA NA NA NA 1151 4369 950 NA NA NA NA
1633816800.0 136.725 NA 72 550 0 NA NA NA NA NA 132 717 0 NA NA NA NA NA 661 7376 753 NA NA NA NA NA 711 3992 861 NA NA NA NA
1633816800.0 136.726 NA 72 531 0 NA NA NA NA NA 136 640 0 NA NA NA NA NA 755 7625 745 NA NA NA NA NA 785 3780 1192 NA NA NA NA
1633816800.0 136.727 NA 134 550 0 NA NA NA NA NA 244 701 0 NA NA NA NA NA 1426 7829 747 NA NA NA NA NA 2025 4812 825 NA NA NA NA
1633816800.0 136.728 NA 134 559 0 NA NA NA NA NA 245 701 0 NA NA NA NA NA 1776 8270 752 NA NA NA NA NA 2188 4629 892 NA NA NA NA
1633816800.0 136.729 NA 72 528 0 NA NA NA NA NA 127 635 0 NA NA NA NA NA 590 7423 755 NA NA NA NA NA 868 3815 901 NA NA NA NA
1633816800.0 136.73 NA 72 547 0 NA NA NA NA NA 136 701 0 NA NA NA NA NA 562 7426 754 NA NA NA NA NA 706 3950 1168 NA NA NA NA
1633816800.0 136.731 NA 74 552 0 NA NA NA NA NA 137 725 0 NA NA NA NA NA 608 7551 758 NA NA NA NA NA 723 4131 947 NA NA NA NA
1633816800.0 136.732 NA 73 521 0 NA NA NA NA NA 137 629 0 NA NA NA NA NA 550 5828 743 NA NA NA NA NA 576 2950 880 NA NA NA NA
1633816800.0 136.7321 NA 85 547 0 NA NA NA NA NA 149 650 0 NA NA NA NA NA 629 5993 776 NA NA NA NA NA 1159 3406 1035 NA NA NA NA
1633816800.0 136.733 NA 193 68 0 NA NA NA NA NA 282 117 0 NA NA NA NA NA 924 329 230 NA NA NA NA NA 2557 496 401 NA NA NA NA
1633816800.0 136.734 NA 72 526 0 NA NA NA NA NA 139 634 0 NA NA NA NA NA 789 7362 758 NA NA NA NA NA 764 3957 1139 NA NA NA NA
1633816800.0 136.735 NA 76 441 0 NA NA NA NA NA 135 542 0 NA NA NA NA NA 822 2194 651 NA NA NA NA NA 988 3560 965 NA NA NA NA
1633816800.0 136.736 NA 73 541 0 NA NA NA NA NA 138 672 0 NA NA NA NA NA 633 10785 760 NA NA NA NA NA 1021 6083 986 NA NA NA NA
1633816800.0 136.737 NA 76 557 0 NA NA NA NA NA 131 718 0 NA NA NA NA NA 545 12160 751 NA NA NA NA NA 846 6267 848 NA NA NA NA
1633816800.0 136.738 NA 71 538 0 NA NA NA NA NA 132 662 0 NA NA NA NA NA 828 11788 768 NA NA NA NA NA 1237 6329 1117 NA NA NA NA
1633816800.0 136.739 NA 74 559 0 NA NA NA NA NA 125 716 0 NA NA NA NA NA 813 13544 752 NA NA NA NA NA 874 6533 843 NA NA NA NA
1633816800.0 136.74 NA 72 569 0 NA NA NA NA NA 137 757 0 NA NA NA NA NA 870 12255 753 NA NA NA NA NA 1289 6396 882 NA NA NA NA
1633816800.0 136.741 NA 70 544 0 NA NA NA NA NA 131 666 0 NA NA NA NA NA 786 11935 760 NA NA NA NA NA 1072 6736 885 NA NA NA NA
1633816800.0 136.742 NA 72 539 0 NA NA NA NA NA 132 662 0 NA NA NA NA NA 769 11319 757 NA NA NA NA NA 1493 5694 974 NA NA NA NA
1633816800.0 136.743 NA 71 542 0 NA NA NA NA NA 130 658 0 NA NA NA NA NA 777 10743 753 NA NA NA NA NA 960 6035 884 NA NA NA NA
1633816800.0 136.744 NA 71 567 0 NA NA NA NA NA 136 745 0 NA NA NA NA NA 801 12141 758 NA NA NA NA NA 1602 6941 1344 NA NA NA NA
1633816800.0 136.745 NA 73 533 0 NA NA NA NA NA 136 646 0 NA NA NA NA NA 722 8647 749 NA NA NA NA NA 1244 5096 1015 NA NA NA NA
1633816800.0 136.746 NA 81 540 0 NA NA NA NA NA 138 659 0 NA NA NA NA NA 998 11344 767 NA NA NA NA NA 1565 6007 988 NA NA NA NA
1633816800.0 136.747 NA 72 546 0 NA NA NA NA NA 134 664 0 NA NA NA NA NA 717 10744 774 NA NA NA NA NA 922 5856 995 NA NA NA NA
1633816800.0 136.748 NA 71 540 0 NA NA NA NA NA 137 663 0 NA NA NA NA NA 740 11359 759 NA NA NA NA NA 850 5836 907 NA NA NA NA
1633816800.0 136.749 NA 72 545 0 NA NA NA NA NA 130 671 0 NA NA NA NA NA 1064 12184 773 NA NA NA NA NA 1353 6279 1060 NA NA NA NA
1633816800.0 136.75 NA 71 567 0 NA NA NA NA NA 130 727 0 NA NA NA NA NA 737 13925 764 NA NA NA NA NA 1132 7053 940 NA NA NA NA
1633816800.0 136.751 NA 71 569 0 NA NA NA NA NA 137 768 0 NA NA NA NA NA 764 14464 766 NA NA NA NA NA 1629 8488 956 NA NA NA NA
1633816800.0 136.752 NA 71 542 0 NA NA NA NA NA 133 671 0 NA NA NA NA NA 798 11970 764 NA NA NA NA NA 842 6411 907 NA NA NA NA
1633816800.0 136.753 NA 71 540 0 NA NA NA NA NA 130 666 0 NA NA NA NA NA 594 11694 759 NA NA NA NA NA 994 6858 851 NA NA NA NA
1633816800.0 136.754 NA 76 551 0 NA NA NA NA NA 139 672 0 NA NA NA NA NA 639 9671 851 NA NA NA NA NA 892 5041 1057 NA NA NA NA
1633816800.0 136.755 NA 72 568 0 NA NA NA NA NA 135 755 0 NA NA NA NA NA 597 13026 760 NA NA NA NA NA 1033 6710 933 NA NA NA NA
1633816800.0 136.756 NA 72 532 0 NA NA NA NA NA 130 644 0 NA NA NA NA NA 667 8083 751 NA NA NA NA NA 825 4440 893 NA NA NA NA
1633816800.0 136.757 NA 72 546 0 NA NA NA NA NA 137 665 0 NA NA NA NA NA 734 10915 790 NA NA NA NA NA 977 5139 1058 NA NA NA NA
1633816800.0 136.758 NA 76 549 0 NA NA NA NA NA 136 686 0 NA NA NA NA NA 759 13295 766 NA NA NA NA NA 845 7684 911 NA NA NA NA
1633816800.0 136.759 NA 71 564 0 NA NA NA NA NA 128 731 0 NA NA NA NA NA 1180 15333 754 NA NA NA NA NA 3993 8640 838 NA NA NA NA
1633816800.0 136.76 NA 76 558 0 NA NA NA NA NA 136 712 0 NA NA NA NA NA 864 16260 774 NA NA NA NA NA 895 7513 1306 NA NA NA NA
1633816800.0 136.761 NA 76 575 0 NA NA NA NA NA 135 753 0 NA NA NA NA NA 838 18235 755 NA NA NA NA NA 896 8782 877 NA NA NA NA
1633816800.0 136.7611 NA 198 0 NA NA NA NA NA NA 318 0 NA NA NA NA NA NA 4943 136 NA NA NA NA NA NA 5566 1197 NA NA NA NA NA
1633816800.0 136.762 NA 71 585 0 NA NA NA NA NA 135 783 0 NA NA NA NA NA 1052 21330 786 NA NA NA NA NA 1802 9432 1030 NA NA NA NA
1633816800.0 136.763 NA 76 551 0 NA NA NA NA NA 136 700 0 NA NA NA NA NA 854 16336 762 NA NA NA NA NA 896 8568 909 NA NA NA NA
1633816800.0 136.764 NA 75 550 0 NA NA NA NA NA 130 694 0 NA NA NA NA NA 750 15803 761 NA NA NA NA NA 917 8265 944 NA NA NA NA
1633816800.0 136.765 NA 73 549 0 NA NA NA NA NA 132 684 0 NA NA NA NA NA 838 13605 763 NA NA NA NA NA 1218 7197 920 NA NA NA NA
1633816800.0 136.766 NA 75 575 0 NA NA NA NA NA 133 773 0 NA NA NA NA NA 726 16027 755 NA NA NA NA NA 847 8772 851 NA NA NA NA
1633816800.0 136.767 NA 70 542 0 NA NA NA NA NA 131 667 0 NA NA NA NA NA 816 11680 747 NA NA NA NA NA 1369 6710 833 NA NA NA NA
1633816800.0 136.768 NA 75 549 0 NA NA NA NA NA 136 686 0 NA NA NA NA NA 898 14862 766 NA NA NA NA NA 920 7747 918 NA NA NA NA
1633816800.0 136.769 NA 75 547 0 NA NA NA NA NA 136 655 0 NA NA NA NA NA 671 10406 751 NA NA NA NA NA 1327 6263 873 NA NA NA NA
1633816800.0 136.77 NA 73 549 0 NA NA NA NA NA 133 697 0 NA NA NA NA NA 764 11042 753 NA NA NA NA NA 1183 5926 930 NA NA NA NA
1633816800.0 136.771 NA 73 543 0 NA NA NA NA NA 137 657 0 NA NA NA NA NA 896 10278 750 NA NA NA NA NA 1354 5679 1120 NA NA NA NA
1633816800.0 136.772 NA 74 559 0 NA NA NA NA NA 136 716 0 NA NA NA NA NA 795 12363 759 NA NA NA NA NA 785 7210 1209 NA NA NA NA
1633816800.0 136.7721 NA 194 0 NA NA NA NA NA NA 274 0 NA NA NA NA NA NA 4632 125 NA NA NA NA NA NA 5638 433 NA NA NA NA NA
1633816800.0 136.7722 NA 168 0 NA NA NA NA NA NA 241 0 NA NA NA NA NA NA 1355 121 NA NA NA NA NA NA 1341 294 NA NA NA NA NA
1633816800.0 136.773 NA 73 572 0 NA NA NA NA NA 137 749 0 NA NA NA NA NA 735 11167 742 NA NA NA NA NA 819 6460 824 NA NA NA NA
1633816800.0 136.774 NA 73 543 0 NA NA NA NA NA 132 657 0 NA NA NA NA NA 696 11083 748 NA NA NA NA NA 1059 5881 874 NA NA NA NA
1633816800.0 136.775 NA 72 540 0 NA NA NA NA NA 130 659 0 NA NA NA NA NA 583 10248 765 NA NA NA NA NA 1170 6050 1124 NA NA NA NA
1633816800.0 136.776 NA 72 537 0 NA NA NA NA NA 129 653 0 NA NA NA NA NA 641 9740 751 NA NA NA NA NA 983 5373 1248 NA NA NA NA
1633816800.0 136.777 NA 72 571 0 NA NA NA NA NA 133 761 0 NA NA NA NA NA 706 11717 748 NA NA NA NA NA 998 6534 888 NA NA NA NA
1633816800.0 136.778 NA 74 531 0 NA NA NA NA NA 133 635 0 NA NA NA NA NA 696 7371 747 NA NA NA NA NA 1317 4105 1188 NA NA NA NA
1633816800.0 136.779 NA 73 545 0 NA NA NA NA NA 134 660 0 NA NA NA NA NA 945 10670 762 NA NA NA NA NA 1089 6053 1038 NA NA NA NA
1633816800.0 136.78 NA 249 645 0 NA NA NA NA NA 487 870 0 NA NA NA NA NA 8365 15871 1229 NA NA NA NA NA 9354 8749 1587 NA NA NA NA
1633816800.0 136.7801 NA 102 0 NA NA NA NA NA NA 160 0 NA NA NA NA NA NA 389 170 NA NA NA NA NA NA 587 235 NA NA NA NA NA
1633816800.0 136.7802 NA 130 0 NA NA NA NA NA NA 187 0 NA NA NA NA NA NA 408 190 NA NA NA NA NA NA 1022 292 NA NA NA NA NA
1633816800.0 136.781 NA 254 660 0 NA NA NA NA NA 483 925 0 NA NA NA NA NA 9800 17222 1236 NA NA NA NA NA 8423 9018 1632 NA NA NA NA
1633816800.0 136.782 NA 254 649 0 NA NA NA NA NA 483 967 0 NA NA NA NA NA 9781 18322 1232 NA NA NA NA NA 9697 9079 1645 NA NA NA NA
1633816800.0 136.783 NA 270 672 0 NA NA NA NA NA 512 1005 0 NA NA NA NA NA 11081 20530 1233 NA NA NA NA NA 8008 9829 1596 NA NA NA NA
1633816800.0 136.784 NA 249 667 0 NA NA NA NA NA 478 945 0 NA NA NA NA NA 9172 17349 1228 NA NA NA NA NA 9715 8784 1607 NA NA NA NA
1633816800.0 136.785 NA 259 667 0 NA NA NA NA NA 497 935 0 NA NA NA NA NA 10046 18562 1239 NA NA NA NA NA 7639 9214 1621 NA NA NA NA
1633816800.0 136.786 NA 266 651 0 NA NA NA NA NA 489 921 0 NA NA NA NA NA 9484 17713 1230 NA NA NA NA NA 9448 8945 1784 NA NA NA NA
1633816800.0 136.787 NA 243 674 0 NA NA NA NA NA 469 984 0 NA NA NA NA NA 8659 16554 1261 NA NA NA NA NA 6577 8637 1703 NA NA NA NA
1633816800.0 136.788 NA 277 686 0 NA NA NA NA NA 516 1008 0 NA NA NA NA NA 10811 19947 1242 NA NA NA NA NA 7797 9376 1702 NA NA NA NA
1633816800.0 136.789 NA 238 642 0 NA NA NA NA NA 470 923 0 NA NA NA NA NA 7357 15552 1249 NA NA NA NA NA 5925 7760 1559 NA NA NA NA
1633816800.0 136.79 NA 232 649 0 NA NA NA NA NA 409 823 0 NA NA NA NA NA 5158 10526 1278 NA NA NA NA NA 4441 6652 1691 NA NA NA NA
1633816800.0 136.791 NA 201 539 0 NA NA NA NA NA 323 654 0 NA NA NA NA NA 1771 3041 1120 NA NA NA NA NA 2220 5097 1297 NA NA NA NA
1633816800.0 136.792 NA 233 652 0 NA NA NA NA NA 414 845 0 NA NA NA NA NA 6609 13365 1309 NA NA NA NA NA 5352 6557 1549 NA NA NA NA
1633816800.0 136.793 NA 242 652 0 NA NA NA NA NA 425 872 0 NA NA NA NA NA 6752 13556 1295 NA NA NA NA NA 4811 6826 1693 NA NA NA NA
1633816800.0 136.794 NA 234 647 0 NA NA NA NA NA 432 846 0 NA NA NA NA NA 7049 13909 1314 NA NA NA NA NA 7756 6287 1877 NA NA NA NA
1633816800.0 136.795 NA 243 666 0 NA NA NA NA NA 442 901 0 NA NA NA NA NA 7598 15121 1305 NA NA NA NA NA 8795 8738 1518 NA NA NA NA
1633816800.0 136.796 NA 229 660 0 NA NA NA NA NA 449 898 0 NA NA NA NA NA 6964 14147 1302 NA NA NA NA NA 6125 7245 1563 NA NA NA NA
1633816800.0 136.797 NA 237 648 0 NA NA NA NA NA 442 859 0 NA NA NA NA NA 7750 14933 1307 NA NA NA NA NA 6216 7663 1599 NA NA NA NA
1633816800.0 136.798 NA 232 642 0 NA NA NA NA NA 428 853 0 NA NA NA NA NA 6894 14060 1298 NA NA NA NA NA 5657 7672 1640 NA NA NA NA
1633816800.0 136.799 NA 238 667 0 NA NA NA NA NA 425 888 0 NA NA NA NA NA 6872 13478 1318 NA NA NA NA NA 6661 7049 1904 NA NA NA NA
1633816800.0 136.8 NA 237 680 0 NA NA NA NA NA 435 935 0 NA NA NA NA NA 7376 15364 1304 NA NA NA NA NA 5744 7650 1570 NA NA NA NA
1633816800.0 136.801 NA 218 633 0 NA NA NA NA NA 388 788 0 NA NA NA NA NA 4422 9701 1272 NA NA NA NA NA 3482 5746 1505 NA NA NA NA
1633816800.0 136.802 NA 223 642 0 NA NA NA NA NA 417 826 0 NA NA NA NA NA 6625 12860 1313 NA NA NA NA NA 5499 6614 1870 NA NA NA NA
1633816800.0 136.803 NA 203 540 0 NA NA NA NA NA 309 688 0 NA NA NA NA NA 1712 2981 1151 NA NA NA NA NA 2377 3930 1367 NA NA NA NA
1633816800.0 136.8311 NA 192 0 NA NA NA NA NA NA 277 0 NA NA NA NA NA NA 2185 126 NA NA NA NA NA NA 2466 282 NA NA NA NA NA
1633816800.0 1360.0 74 98 555 0 NA NA NA NA 137 369 669 0 NA NA NA NA 2486 391 1583 604 NA NA NA NA 2145 1036 2980 862 NA NA NA NA
1633816800.0 1361.0 86 100 562 0 NA NA NA NA 162 377 685 0 NA NA NA NA 3171 513 1673 613 NA NA NA NA 4509 769 3385 746 NA NA NA NA
1633816800.0 1361.17 68 201 675 0 NA NA NA NA 130 476 838 0 NA NA NA NA 3846 1416 2361 1752 NA NA NA NA 4647 2882 3663 2405 NA NA NA NA
1633816800.0 1362.0 88 102 563 0 NA NA NA NA 157 377 670 0 NA NA NA NA 3911 518 1653 652 NA NA NA NA 4865 846 2450 935 NA NA NA NA
1633816800.0 1362.17 69 201 678 0 NA NA NA NA 130 477 835 0 NA NA NA NA 4606 1444 2326 1746 NA NA NA NA 6726 2794 3964 2000 NA NA NA NA
1633816800.0 1363.0 84 104 559 0 NA NA NA NA 157 377 668 0 NA NA NA NA 4315 558 1748 612 NA NA NA NA 5734 2042 4794 817 NA NA NA NA
1633816800.0 1363.17 69 201 676 0 NA NA NA NA 131 479 833 0 NA NA NA NA 5056 1474 2395 1759 NA NA NA NA 7379 2379 5934 2490 NA NA NA NA
1633816800.0 1364.0 NA 101 556 0 NA NA NA NA NA 380 678 0 NA NA NA NA NA 514 1607 598 NA NA NA NA NA 978 2599 941 NA NA NA NA
1633816800.0 1365.0 NA 102 559 0 NA NA NA NA NA 381 681 0 NA NA NA NA NA 525 1684 607 NA NA NA NA NA 1006 2830 764 NA NA NA NA
1633816800.0 1366.0 NA 101 555 0 NA NA NA NA NA 373 665 0 NA NA NA NA NA 508 1631 602 NA NA NA NA NA 1054 2200 928 NA NA NA NA
1633816800.0 139901.0 NA 102 560 0 NA NA NA NA NA 381 680 0 NA NA NA NA NA 509 1656 602 NA NA NA NA NA 1283 2986 730 NA NA NA NA
1633816800.0 139902.0 NA 109 568 0 NA NA NA NA NA 381 687 0 NA NA NA NA NA 545 1768 597 NA NA NA NA NA 1427 2992 685 NA NA NA NA
1633816800.0 13992501.0 NA 255 804 0 NA NA NA NA NA 406 994 0 NA NA NA NA NA 2448 3551 618 NA NA NA NA NA 2306 5781 838 NA NA NA NA
1633816800.0 13992502.0 NA 256 829 0 NA NA NA NA NA 413 1023 0 NA NA NA NA NA 2372 3771 668 NA NA NA NA NA 2908 5506 1010 NA NA NA NA
1633816800.0 14.0 NA 109 464 0 NA NA NA NA NA 363 583 0 NA NA NA NA NA 2370 4212 495 NA NA NA NA NA 1772 2810 558 NA NA NA NA
1633816800.0 140.0 70 91 289 0 NA NA NA NA 125 367 387 0 NA NA NA NA 5338 798 768 247 NA NA NA NA 4599 1079 1584 388 NA NA NA NA
1633816800.0 140.51 NA 38 321 0 NA NA NA NA NA 103 449 0 NA NA NA NA NA 532 1800 271 NA NA NA NA NA 942 2722 1018 NA NA NA NA
1633816800.0 140.52 NA 350 320 0 NA NA NA NA NA 486 441 0 NA NA NA NA NA 2154 1802 273 NA NA NA NA NA 3357 2084 439 NA NA NA NA
1633816800.0 140.53 NA 424 0 NA NA NA NA NA NA 546 0 NA NA NA NA NA NA 3919 276 NA NA NA NA NA NA 2587 490 NA NA NA NA NA
1633816800.0 140.54 NA 343 0 NA NA NA NA NA NA 448 0 NA NA NA NA NA NA 1664 358 NA NA NA NA NA NA 2267 528 NA NA NA NA NA
1633816800.0 144.6 NA 404 NA NA NA NA NA NA NA 491 NA NA NA NA NA NA NA 2423 NA NA NA NA NA NA NA 3078 NA NA NA NA NA NA
1633816800.0 145.0 71 92 290 0 NA NA NA NA 118 361 377 0 NA NA NA NA 2716 423 811 234 NA NA NA NA 3555 1241 1159 313 NA NA NA NA
1633816800.0 148.0 103 139 650 0 NA NA NA NA 154 392 818 0 NA NA NA NA 7475 1089 3474 995 NA NA NA NA 14414 1299 5097 1295 NA NA NA NA
1633816800.0 149.0 56 95 593 0 NA NA NA NA 110 370 730 0 NA NA NA NA 1207 350 1780 975 NA NA NA NA 1339 777 4898 1148 NA NA NA NA
1633816800.0 15.0 NA 94 429 0 NA NA NA NA NA 372 550 0 NA NA NA NA NA 1575 1911 458 NA NA NA NA NA 910 2326 590 NA NA NA NA
1633816800.0 150.0 67 107 331 0 NA NA NA NA 112 370 464 0 NA NA NA NA 2704 623 1045 403 NA NA NA NA 3522 868 1425 585 NA NA NA NA
1633816800.0 150.1 NA 100 323 0 NA NA NA NA NA 374 432 0 NA NA NA NA NA 371 950 382 NA NA NA NA NA 806 1436 603 NA NA NA NA
1633816800.0 150.2 NA 98 324 0 NA NA NA NA NA 374 431 0 NA NA NA NA NA 751 943 382 NA NA NA NA NA 1245 2210 560 NA NA NA NA
1633816800.0 150.3 NA 98 322 0 NA NA NA NA NA 381 463 0 NA NA NA NA NA 361 952 381 NA NA NA NA NA 529 1783 574 NA NA NA NA
